sn,streamtype,timestamp,level,invalid_the_geom
171864,Trash,06/05/2014 12:07:00 AM,RED,"(39.94948095, -75.16603248)"
171787,Trash,06/05/2014 12:07:00 AM,RED,"(39.95121, -75.1534)"
174565,Trash,06/05/2014 12:06:00 AM,YELLOW,"(39.94960302, -75.16587884)"
171914,Trash,06/05/2014 12:03:00 AM,YELLOW,"(39.95308374, -75.15161073)"
172020,Trash,06/05/2014 12:03:00 AM,YELLOW,"(39.94860692, -75.15907318)"
173197,Trash,06/05/2014 12:02:00 AM,GREEN,"(39.93084525, -75.16234292)"
172047,Trash,06/05/2014 12:02:00 AM,RED,"(39.953, -75.1513)"
171972,Trash,06/05/2014 12:01:00 AM,YELLOW,"(39.94821083, -75.15592641)"
173155,Trash,06/05/2014 12:00:00 AM,GREEN,"(39.9291, -75.1645)"
1401951,Trash,06/05/2014 12:00:00 AM,YELLOW,"(39.95242195, -75.14825346)"
173249,Trash,06/04/2014 11:59:00 PM,YELLOW,"(39.9277, -75.1659)"
171653,Trash,06/04/2014 11:59:00 PM,RED,"(39.95031, -75.14572)"
173205,Trash,06/04/2014 11:58:00 PM,GREEN,"(39.9266095, -75.16721953)"
171761,Trash,06/04/2014 11:58:00 PM,RED,"(39.94957121, -75.15401953)"
171808,Trash,06/04/2014 11:56:00 PM,GREEN,"(39.95, -75.1449)"
173208,Trash,06/04/2014 11:55:00 PM,YELLOW,"(39.92588354, -75.16808006)"
172245,Trash,06/04/2014 11:55:00 PM,YELLOW,"(39.9514, -75.156)"
174226,Trash,06/04/2014 11:54:00 PM,YELLOW,"(39.9464281, -75.1795161)"
171875,Trash,06/04/2014 11:53:00 PM,YELLOW,"(39.94744675, -75.17940192)"
172162,Trash,06/04/2014 11:52:00 PM,YELLOW,"(39.95214453, -75.14529169)"
173144,Trash,06/04/2014 11:52:00 PM,GREEN,"(39.94864503, -75.17899271)"
173129,Trash,06/04/2014 11:51:00 PM,RED,"(39.9217, -75.1701)"
172073,Trash,06/04/2014 11:50:00 PM,GREEN,"(39.955, -75.168)"
172064,Trash,06/04/2014 11:50:00 PM,RED,"(39.95900936, -75.1739359)"
172032,Trash,06/04/2014 11:49:00 PM,YELLOW,"(39.95178464, -75.1418378)"
171743,Trash,06/04/2014 11:49:00 PM,RED,"(39.95146841, -75.15683796)"
171755,Trash,06/04/2014 11:49:00 PM,GREEN,"(39.9517, -75.1575)"
173049,Trash,06/04/2014 11:48:00 PM,RED,"(39.91691109, -75.17111609)"
171786,Trash,06/04/2014 11:46:00 PM,RED,"(39.95162, -75.15816)"
173047,Trash,06/04/2014 11:46:00 PM,YELLOW,"(39.91807817, -75.17124869)"
171736,Trash,06/04/2014 11:45:00 PM,RED,"(39.95167252, -75.15840041)"
171801,Trash,06/04/2014 11:45:00 PM,YELLOW,"(39.95177141, -75.15820111)"
171782,Trash,06/04/2014 11:45:00 PM,GREEN,"(39.95184, -75.15843)"
174284,Trash,06/04/2014 11:45:00 PM,GREEN,"(39.95480542, -75.18376053)"
171758,Trash,06/04/2014 11:44:00 PM,RED,"(39.9520373, -75.159109)"
173262,Trash,06/04/2014 11:44:00 PM,YELLOW,"(39.9242, -75.1698)"
174863,Trash,06/04/2014 11:43:00 PM,YELLOW,"(39.95494935, -75.18354099)"
172214,Trash,06/04/2014 11:43:00 PM,YELLOW,"(39.95195627, -75.15976093)"
172036,Trash,06/04/2014 11:43:00 PM,YELLOW,"(39.9545, -75.1496)"
173277,Trash,06/04/2014 11:43:00 PM,YELLOW,"(39.9244, -75.1699)"
171621,Trash,06/04/2014 11:42:00 PM,GREEN,"(39.95198225, -75.1599751)"
173258,Trash,06/04/2014 11:41:00 PM,YELLOW,"(39.92550031, -75.16959656)"
172212,Trash,06/04/2014 11:40:00 PM,YELLOW,"(39.95490691, -75.15263714)"
171759,Trash,06/04/2014 11:40:00 PM,YELLOW,"(39.95204623, -75.16138268)"
172069,Trash,06/04/2014 11:40:00 PM,YELLOW,"(39.95793849, -75.17691953)"
171745,Trash,06/04/2014 11:39:00 PM,RED,"(39.95216413, -75.1615042)"
171987,Trash,06/04/2014 11:39:00 PM,RED,"(39.95332193, -75.16464731)"
174563,Trash,06/04/2014 11:38:00 PM,YELLOW,"(39.9279, -75.1689)"
174526,Trash,06/04/2014 11:37:00 PM,YELLOW,"(39.9281, -75.169)"
171829,Trash,06/04/2014 11:36:00 PM,GREEN,"(39.9521342, -75.16250962)"
173268,Trash,06/04/2014 11:36:00 PM,RED,"(39.95213009, -75.16228649)"
172018,Trash,06/04/2014 11:35:00 PM,YELLOW,"(39.9559671, -75.17631265)"
174531,Trash,06/04/2014 11:35:00 PM,YELLOW,"(39.9291, -75.1688)"
171831,Trash,06/04/2014 11:34:00 PM,YELLOW,"(39.9527, -75.1654)"
172017,Trash,06/04/2014 11:32:00 PM,GREEN,"(39.9609097, -75.17525224)"
171815,Trash,06/04/2014 11:31:00 PM,GREEN,"(39.95365515, -75.16513825)"
171640,Trash,06/04/2014 11:30:00 PM,YELLOW,"(39.95376708, -75.16656364)"
171961,Trash,06/04/2014 11:30:00 PM,YELLOW,"(39.959, -75.1754)"
174533,Trash,06/04/2014 11:29:00 PM,GREEN,"(39.9306, -75.1685)"
172233,Trash,06/04/2014 11:26:00 PM,YELLOW,"(39.95372467, -75.1579912)"
172026,Trash,06/04/2014 11:26:00 PM,GREEN,"(39.9628, -75.1747)"
172108,Trash,06/04/2014 11:25:00 PM,GREEN,"(39.9624, -75.1733)"
172051,Trash,06/04/2014 11:23:00 PM,GREEN,"(39.95368654, -75.15762793)"
172057,Trash,06/04/2014 11:22:00 PM,YELLOW,"(39.95352898, -75.15455708)"
171712,Trash,06/04/2014 11:22:00 PM,RED,"(39.94817412, -75.16463904)"
171942,Trash,06/04/2014 11:22:00 PM,YELLOW,"(39.9589, -75.1721)"
172187,Trash,06/04/2014 11:21:00 PM,YELLOW,"(39.9531, -75.1532)"
171945,Trash,06/04/2014 11:19:00 PM,GREEN,"(39.9587, -75.1704)"
173245,Trash,06/04/2014 11:18:00 PM,YELLOW,"(39.9254, -75.2343)"
1401937,Trash,06/04/2014 11:18:00 PM,GREEN,"(39.95452026, -75.15598686)"
171733,Trash,06/04/2014 11:18:00 PM,YELLOW,"(39.95079394, -75.16406268)"
171615,Trash,06/04/2014 11:17:00 PM,YELLOW,"(39.9633, -75.1693)"
172005,Trash,06/04/2014 11:17:00 PM,YELLOW,"(39.95544672, -75.1559502)"
171622,Trash,06/04/2014 11:15:00 PM,YELLOW,"(39.96312645, -75.16780974)"
1402168,Trash,06/04/2014 11:11:00 PM,RED,"(39.95552571, -75.16322881)"
171766,Trash,06/04/2014 11:11:00 PM,YELLOW,"(39.9558, -75.1661)"
172011,Trash,06/04/2014 11:03:00 PM,YELLOW,"(39.9628, -75.1645)"
171623,Trash,06/04/2014 11:00:00 PM,YELLOW,"(39.96281, -75.16297)"
174538,Trash,06/04/2014 10:08:00 PM,GREEN,"(39.9742, -75.1587)"
174220,Trash,06/04/2014 10:04:00 PM,GREEN,"(39.93429049, -75.17937551)"
174222,Trash,06/04/2014 09:32:00 PM,GREEN,"(40.0341, -75.046)"
1401898,Trash,06/04/2014 09:28:00 PM,GREEN,"(39.942866, -75.17537)"
171868,Trash,06/04/2014 09:23:00 PM,GREEN,"(39.94517814, -75.17706093)"
171998,Trash,06/04/2014 08:01:00 PM,GREEN,"(39.94449011, -75.14494798)"
171924,Trash,06/04/2014 08:01:00 PM,GREEN,"(39.94829719, -75.14401609)"
171978,Trash,06/04/2014 07:59:00 PM,GREEN,"(39.9483, -75.1442)"
174783,Trash,06/04/2014 07:49:00 PM,YELLOW,"(40.0634, -75.1524)"
171802,Trash,06/04/2014 07:39:00 PM,YELLOW,"(39.94999589, -75.14385942)"
171750,Trash,06/04/2014 07:36:00 PM,GREEN,"(39.9498, -75.1437)"
171677,Trash,06/04/2014 07:36:00 PM,GREEN,"(39.94985, -75.14394)"
174525,Trash,06/04/2014 07:11:00 PM,YELLOW,"(39.9969, -75.154)"
174296,Trash,06/04/2014 07:09:00 PM,GREEN,"(39.9881, -75.1287)"
171979,Trash,06/04/2014 06:24:00 PM,GREEN,"(39.9444332, -75.14502402)"
171658,Trash,06/04/2014 06:16:00 PM,GREEN,"(39.93775, -75.16691)"
173280,Trash,06/04/2014 06:15:00 PM,YELLOW,"(40.03655339, -75.13058239)"
173177,Trash,06/04/2014 06:13:00 PM,YELLOW,"(40.03650679, -75.13034828)"
173225,Trash,06/04/2014 06:13:00 PM,YELLOW,"(40.03632464, -75.13064484)"
174549,Trash,06/04/2014 05:46:00 PM,YELLOW,"(39.986, -75.156)"
174221,Trash,06/04/2014 05:42:00 PM,GREEN,"(39.99526165, -75.13963411)"
174543,Trash,06/04/2014 05:41:00 PM,YELLOW,"(39.9695, -75.1598)"
172129,Trash,06/04/2014 05:26:00 PM,YELLOW,"(39.94371104, -75.15857551)"
1401960,Trash,06/04/2014 05:17:00 PM,GREEN,"(39.98671369, -75.23206053)"
1401946,Trash,06/04/2014 05:15:00 PM,GREEN,"(39.98576423, -75.23196933)"
1401948,Trash,06/04/2014 05:15:00 PM,GREEN,"(39.98583013, -75.23172834)"
1401969,Trash,06/04/2014 05:14:00 PM,GREEN,"(39.98472888, -75.23144676)"
171821,Trash,06/04/2014 05:14:00 PM,YELLOW,"(39.95017402, -75.18092682)"
1401954,Trash,06/04/2014 05:13:00 PM,GREEN,"(39.98402601, -75.23134484)"
1401940,Trash,06/04/2014 05:12:00 PM,GREEN,"(39.98415724, -75.23136892)"
1401932,Trash,06/04/2014 05:11:00 PM,GREEN,"(39.98361498, -75.2312)"
173144,Trash,06/04/2014 05:10:00 PM,YELLOW,"(39.94864503, -75.17899271)"
171758,Trash,06/04/2014 05:00:00 PM,YELLOW,"(39.9520373, -75.159109)"
1401950,Trash,06/04/2014 04:56:00 PM,GREEN,"(40.0082, -75.2113)"
1401925,Trash,06/04/2014 04:53:00 PM,GREEN,"(40.00706163, -75.21335475)"
1401965,Trash,06/04/2014 04:41:00 PM,GREEN,"(39.98988906, -75.2507912)"
1401935,Trash,06/04/2014 04:40:00 PM,GREEN,"(39.98852327, -75.25003796)"
1401931,Trash,06/04/2014 04:33:00 PM,GREEN,"(39.97455103, -75.26031249)"
1401913,Trash,06/04/2014 04:32:00 PM,GREEN,"(39.97640092, -75.26421779)"
1401885,Trash,06/04/2014 04:31:00 PM,GREEN,"(39.97811099, -75.26701802)"
1401941,Trash,06/04/2014 04:30:00 PM,GREEN,"(39.97752316, -75.26602024)"
171620,Trash,06/04/2014 04:28:00 PM,GREEN,"(39.94548475, -75.16499405)"
1401906,Trash,06/04/2014 04:25:00 PM,GREEN,"(39.97805731, -75.2669428)"
1401918,Trash,06/04/2014 04:13:00 PM,GREEN,"(39.97889589, -75.26827854)"
174865,Trash,06/04/2014 04:10:00 PM,GREEN,"(39.986, -75.1317)"
171758,Trash,06/04/2014 04:09:00 PM,YELLOW,"(39.9520373, -75.159109)"
171746,Trash,06/04/2014 04:09:00 PM,GREEN,"(39.95133117, -75.15514526)"
1401888,Trash,06/04/2014 04:08:00 PM,GREEN,"(39.97970412, -75.27018995)"
174552,Trash,06/04/2014 03:57:00 PM,YELLOW,"(39.9292, -75.1685)"
171758,Trash,06/04/2014 03:47:00 PM,YELLOW,"(39.9520373, -75.159109)"
174564,Trash,06/04/2014 03:37:00 PM,YELLOW,"(39.9269, -75.1692)"
174567,Trash,06/04/2014 03:34:00 PM,YELLOW,"(39.9293, -75.1687)"
174546,Trash,06/04/2014 03:29:00 PM,YELLOW,"(39.9366, -75.1672)"
174544,Trash,06/04/2014 03:27:00 PM,GREEN,"(39.98636987, -75.15632146)"
174468,Trash,06/04/2014 03:27:00 PM,GREEN,"(39.9617, -75.2244)"
174771,Trash,06/04/2014 03:25:00 PM,GREEN,"(39.96008092, -75.22476781)"
174529,Trash,06/04/2014 03:22:00 PM,GREEN,"(39.95977944, -75.22478391)"
174538,Trash,06/04/2014 03:18:00 PM,GREEN,"(39.9742, -75.1587)"
174537,Trash,06/04/2014 03:15:00 PM,GREEN,"(39.95831234, -75.22507125)"
174534,Trash,06/04/2014 03:13:00 PM,GREEN,"(39.957, -75.2253)"
173267,Trash,06/04/2014 03:10:00 PM,YELLOW,"(39.933069, -75.167897)"
174754,Trash,06/04/2014 03:09:00 PM,GREEN,"(39.9544, -75.2259)"
174463,Trash,06/04/2014 03:08:00 PM,GREEN,"(39.9534, -75.2261)"
174307,Trash,06/04/2014 03:07:00 PM,RED,"(39.9861, -75.1314)"
172073,Trash,06/04/2014 03:05:00 PM,GREEN,"(39.955, -75.168)"
173245,Trash,06/04/2014 03:04:00 PM,GREEN,"(39.9254, -75.2343)"
172129,Trash,06/04/2014 02:58:00 PM,YELLOW,"(39.94371104, -75.15857551)"
174570,Trash,06/04/2014 02:46:00 PM,GREEN,"(39.9519, -75.2266)"
174775,Trash,06/04/2014 02:44:00 PM,GREEN,"(39.9534, -75.2263)"
174453,Trash,06/04/2014 02:42:00 PM,GREEN,"(39.9555, -75.2258)"
174446,Trash,06/04/2014 02:41:00 PM,YELLOW,"(39.95710411, -75.22561802)"
172129,Trash,06/04/2014 02:41:00 PM,GREEN,"(39.94371104, -75.15857551)"
171758,Trash,06/04/2014 02:40:00 PM,YELLOW,"(39.9520373, -75.159109)"
174458,Trash,06/04/2014 02:36:00 PM,GREEN,"(39.95860411, -75.22534484)"
173122,Trash,06/04/2014 02:34:00 PM,GREEN,"(40.0592, -75.1902)"
1401944,Trash,06/04/2014 02:33:00 PM,GREEN,"(39.95984934, -75.22500921)"
174532,Trash,06/04/2014 02:32:00 PM,GREEN,"(39.96015756, -75.22497166)"
1401909,Trash,06/04/2014 02:31:00 PM,GREEN,"(39.96018651, -75.22561539)"
1401926,Trash,06/04/2014 02:30:00 PM,GREEN,"(39.95997845, -75.22534903)"
1401928,Trash,06/04/2014 02:28:00 PM,GREEN,"(39.9608485, -75.23280908)"
1401889,Trash,06/04/2014 02:27:00 PM,GREEN,"(39.96084112, -75.23300385)"
174222,Trash,06/04/2014 02:24:00 PM,GREEN,"(40.0341, -75.046)"
174291,Trash,06/04/2014 01:57:00 PM,GREEN,"(39.96208503, -75.24058391)"
174271,Trash,06/04/2014 01:56:00 PM,GREEN,"(39.96211924, -75.24085942)"
174880,Trash,06/04/2014 01:56:00 PM,GREEN,"(40.044571, -75.143239)"
1401942,Trash,06/04/2014 01:56:00 PM,GREEN,"(39.96183701, -75.2407498)"
1401967,Trash,06/04/2014 01:56:00 PM,GREEN,"(39.96188317, -75.24090014)"
174294,Trash,06/04/2014 01:51:00 PM,GREEN,"(39.96061381, -75.24122875)"
174877,Trash,06/04/2014 01:50:00 PM,GREEN,"(39.96034, -75.24104)"
173268,Trash,06/04/2014 01:47:00 PM,RED,"(39.95213009, -75.16228649)"
174765,Trash,06/04/2014 01:46:00 PM,GREEN,"(39.95878618, -75.24132338)"
174779,Trash,06/04/2014 01:43:00 PM,GREEN,"(39.95773527, -75.24170729)"
174785,Trash,06/04/2014 01:41:00 PM,GREEN,"(39.9564, -75.2418)"
171745,Trash,06/04/2014 01:37:00 PM,YELLOW,"(39.95216413, -75.1615042)"
173059,Trash,06/04/2014 01:26:00 PM,YELLOW,"(40.00589833, -75.18659056)"
173069,Trash,06/04/2014 01:24:00 PM,YELLOW,"(40.0593, -75.1903)"
174211,Trash,06/04/2014 01:22:00 PM,GREEN,"(40.0089, -75.1507)"
174559,Trash,06/04/2014 01:04:00 PM,GREEN,"(39.977, -75.1581)"
174296,Trash,06/04/2014 01:02:00 PM,GREEN,"(39.9881, -75.1287)"
171743,Trash,06/04/2014 12:47:00 PM,YELLOW,"(39.95146841, -75.15683796)"
172064,Trash,06/04/2014 12:39:00 PM,GREEN,"(39.95900936, -75.1739359)"
174287,Trash,06/04/2014 12:34:00 PM,YELLOW,"(39.9849, -75.1322)"
172148,Trash,06/04/2014 12:18:00 PM,GREEN,"(39.99713984, -75.16720962)"
1401949,Trash,06/04/2014 12:06:00 PM,GREEN,"(39.97838632, -75.26749726)"
1401914,Trash,06/04/2014 12:01:00 PM,GREEN,"(40.00934786, -75.1507663)"
174866,Trash,06/04/2014 11:55:00 AM,GREEN,"(40.00937396, -75.1513249)"
171641,Trash,06/04/2014 11:55:00 AM,YELLOW,"(39.9636, -75.1708)"
174444,Trash,06/04/2014 11:51:00 AM,GREEN,"(40.0094, -75.151)"
171979,Trash,06/04/2014 11:27:00 AM,GREEN,"(39.9444332, -75.14502402)"
172184,Trash,06/04/2014 11:26:00 AM,RED,"(39.95040501, -75.16022098)"
174763,Trash,06/04/2014 11:24:00 AM,GREEN,"(40.0707, -75.1573)"
171988,Trash,06/04/2014 11:24:00 AM,GREEN,"(39.9537, -75.1685)"
172231,Trash,06/04/2014 11:19:00 AM,GREEN,"(39.95348224, -75.17329656)"
172019,Trash,06/04/2014 11:17:00 AM,YELLOW,"(39.94902467, -75.16218735)"
173104,Trash,06/04/2014 11:12:00 AM,RED,"(40.0358, -75.1748)"
172189,Trash,06/04/2014 11:11:00 AM,YELLOW,"(39.9466, -75.1628)"
173062,Trash,06/04/2014 11:10:00 AM,RED,"(40.0357, -75.1748)"
173068,Trash,06/04/2014 11:01:00 AM,GREEN,"(40.0316, -75.1788)"
1401938,Trash,06/04/2014 10:55:00 AM,YELLOW,"(40.00806825, -75.15044978)"
174441,Trash,06/04/2014 10:54:00 AM,YELLOW,"(39.9830458, -75.15670688)"
171715,Trash,06/04/2014 10:53:00 AM,GREEN,"(39.95091691, -75.16381032)"
173141,Trash,06/04/2014 10:49:00 AM,GREEN,"(40.0343, -75.1767)"
1401938,Trash,06/04/2014 10:43:00 AM,YELLOW,"(40.00806825, -75.15044978)"
174220,Trash,06/04/2014 10:39:00 AM,RED,"(39.93429049, -75.17937551)"
174208,Trash,06/04/2014 10:34:00 AM,YELLOW,"(39.9745, -75.1834)"
174206,Trash,06/04/2014 10:34:00 AM,GREEN,"(39.9747, -75.1835)"
173152,Trash,06/04/2014 10:29:00 AM,YELLOW,"(40.05325723, -75.1861909)"
172246,Trash,06/04/2014 10:28:00 AM,GREEN,"(40.05319323, -75.18610862)"
171758,Trash,06/04/2014 10:27:00 AM,GREEN,"(39.9520373, -75.159109)"
171903,Trash,06/04/2014 10:23:00 AM,RED,"(39.94249718, -75.15698391)"
171903,Trash,06/04/2014 10:13:00 AM,GREEN,"(39.94249718, -75.15698391)"
173036,Trash,06/04/2014 10:11:00 AM,GREEN,"(40.0258, -75.1329)"
171759,Trash,06/04/2014 10:09:00 AM,GREEN,"(39.95204623, -75.16138268)"
171939,Trash,06/04/2014 10:08:00 AM,YELLOW,"(39.94113831, -75.14581609)"
173261,Trash,06/04/2014 10:06:00 AM,YELLOW,"(40.0591, -75.1901)"
171913,Trash,06/04/2014 10:01:00 AM,RED,"(39.9421, -75.1537)"
171883,Trash,06/04/2014 09:54:00 AM,YELLOW,"(39.94290952, -75.16012682)"
174748,Trash,06/04/2014 09:54:00 AM,YELLOW,"(40.0623, -75.1519)"
174782,Trash,06/04/2014 09:53:00 AM,GREEN,"(40.0642, -75.1534)"
171786,Trash,06/04/2014 09:51:00 AM,GREEN,"(39.95162, -75.15816)"
174752,Trash,06/04/2014 09:51:00 AM,RED,"(40.0643, -75.1536)"
174778,Trash,06/04/2014 09:46:00 AM,YELLOW,"(40.065, -75.155)"
171940,Trash,06/04/2014 09:46:00 AM,RED,"(39.9487, -75.1542)"
174269,Trash,06/04/2014 09:42:00 AM,GREEN,"(39.971365, -75.159323)"
1401891,Trash,06/04/2014 09:42:00 AM,RED,"(39.96896445, -75.13611569)"
174759,Trash,06/04/2014 09:40:00 AM,YELLOW,"(40.0687, -75.1569)"
172237,Trash,06/04/2014 09:38:00 AM,RED,"(39.95102467, -75.15353755)"
172004,Trash,06/04/2014 09:34:00 AM,GREEN,"(39.9415, -75.1476)"
1401938,Trash,06/04/2014 09:34:00 AM,RED,"(40.00806825, -75.15044978)"
173123,Trash,06/04/2014 09:34:00 AM,GREEN,"(40.0333, -75.1311)"
174242,Trash,06/04/2014 09:23:00 AM,YELLOW,"(39.93326737, -75.17016034)"
171629,Trash,06/04/2014 09:18:00 AM,YELLOW,"(39.95098015, -75.1521165)"
1401904,Trash,06/04/2014 09:16:00 AM,YELLOW,"(39.9402852, -75.17597753)"
173077,Trash,06/04/2014 09:09:00 AM,YELLOW,"(39.9418, -75.1808)"
1401899,Trash,06/04/2014 09:08:00 AM,YELLOW,"(39.95203129, -75.14516892)"
172079,Trash,06/04/2014 08:58:00 AM,YELLOW,"(39.9568, -75.1674)"
172052,Trash,06/04/2014 08:56:00 AM,GREEN,"(39.955, -75.1693)"
173144,Trash,06/04/2014 08:54:00 AM,YELLOW,"(39.94864503, -75.17899271)"
172063,Trash,06/04/2014 08:48:00 AM,YELLOW,"(39.95589046, -75.17450729)"
174459,Trash,06/04/2014 08:40:00 AM,RED,"(39.9631, -75.141)"
171812,Trash,06/04/2014 08:34:00 AM,YELLOW,"(39.95448724, -75.16331296)"
1401939,Trash,06/04/2014 08:32:00 AM,YELLOW,"(39.96900556, -75.1363088)"
174538,Trash,06/04/2014 08:23:00 AM,GREEN,"(39.9742, -75.1587)"
171765,Trash,06/04/2014 08:15:00 AM,RED,"(39.9576, -75.1626)"
172006,Trash,06/04/2014 08:09:00 AM,RED,"(39.96662348, -75.16056259)"
172223,Trash,06/04/2014 08:08:00 AM,GREEN,"(39.95234733, -75.1627502)"
174754,Trash,06/04/2014 08:05:00 AM,GREEN,"(39.9544, -75.2259)"
172244,Trash,06/04/2014 08:04:00 AM,GREEN,"(39.95228154, -75.16330084)"
172073,Trash,06/04/2014 08:03:00 AM,GREEN,"(39.955, -75.168)"
172184,Trash,06/04/2014 07:57:00 AM,RED,"(39.95040501, -75.16022098)"
173038,Trash,06/04/2014 07:55:00 AM,RED,"(39.9204, -75.1704)"
174762,Trash,06/04/2014 07:53:00 AM,RED,"(39.96427812, -75.1407912)"
171801,Trash,06/04/2014 07:52:00 AM,RED,"(39.95177141, -75.15820111)"
173129,Trash,06/04/2014 07:49:00 AM,YELLOW,"(39.9217, -75.1701)"
171953,Trash,06/04/2014 07:40:00 AM,YELLOW,"(40.0381, -75.1302)"
173196,Trash,06/04/2014 07:34:00 AM,YELLOW,"(40.03196572, -75.13158583)"
173189,Trash,06/04/2014 07:27:00 AM,YELLOW,"(40.03787803, -75.13016245)"
174469,Trash,06/04/2014 07:13:00 AM,YELLOW,"(40.00477258, -75.15195364)"
171745,Trash,06/04/2014 07:12:00 AM,YELLOW,"(39.95216413, -75.1615042)"
174220,Trash,06/04/2014 07:12:00 AM,YELLOW,"(39.93429049, -75.17937551)"
174222,Trash,06/04/2014 07:09:00 AM,GREEN,"(40.0341, -75.046)"
173268,Trash,06/04/2014 07:07:00 AM,RED,"(39.95213009, -75.16228649)"
172069,Trash,06/04/2014 07:06:00 AM,GREEN,"(39.95793849, -75.17691953)"
174292,Trash,06/04/2014 07:03:00 AM,RED,"(39.9871, -75.1305)"
1401957,Trash,06/04/2014 06:59:00 AM,RED,"(39.95272467, -75.16126974)"
173086,Trash,06/04/2014 06:53:00 AM,YELLOW,"(39.97546329, -75.13267162)"
173050,Trash,06/04/2014 06:49:00 AM,YELLOW,"(39.9803, -75.1286)"
173223,Trash,06/04/2014 06:46:00 AM,YELLOW,"(39.9817, -75.1278)"
172129,Trash,06/04/2014 06:37:00 AM,YELLOW,"(39.94371104, -75.15857551)"
172064,Trash,06/04/2014 06:36:00 AM,GREEN,"(39.95900936, -75.1739359)"
174296,Trash,06/04/2014 06:04:00 AM,GREEN,"(39.9881, -75.1287)"
172129,Trash,06/04/2014 05:48:00 AM,GREEN,"(39.94371104, -75.15857551)"
174771,Trash,06/04/2014 05:33:00 AM,GREEN,"(39.96008092, -75.22476781)"
171868,Trash,06/04/2014 05:22:00 AM,GREEN,"(39.94517814, -75.17706093)"
174866,Trash,06/04/2014 04:54:00 AM,GREEN,"(40.00937396, -75.1513249)"
1400015,Trash,06/04/2014 02:14:00 AM,GREEN,"(39.93486563, -75.17927199)"
173164,Trash,06/04/2014 01:55:00 AM,YELLOW,"(39.9321, -75.1607)"
173214,Trash,06/04/2014 01:52:00 AM,YELLOW,"(39.9302, -75.1629)"
173155,Trash,06/04/2014 01:50:00 AM,GREEN,"(39.9291, -75.1645)"
173188,Trash,06/04/2014 01:50:00 AM,YELLOW,"(40.0161, -75.2105)"
173205,Trash,06/04/2014 01:48:00 AM,GREEN,"(39.9266095, -75.16721953)"
173211,Trash,06/04/2014 01:44:00 AM,RED,"(39.9257, -75.1687)"
1402167,Trash,06/04/2014 01:28:00 AM,YELLOW,"(39.92398845, -75.17803207)"
171985,Trash,06/04/2014 01:23:00 AM,RED,"(39.95373159, -75.16669201)"
171954,Trash,06/04/2014 01:21:00 AM,GREEN,"(39.95270489, -75.16696356)"
171778,Trash,06/04/2014 01:16:00 AM,YELLOW,"(39.95142, -75.16888)"
171742,Trash,06/04/2014 01:14:00 AM,RED,"(39.9562851, -75.1623681)"
171988,Trash,06/04/2014 01:13:00 AM,GREEN,"(39.9537, -75.1685)"
171921,Trash,06/04/2014 01:12:00 AM,GREEN,"(39.9414, -75.1477)"
172073,Trash,06/04/2014 01:12:00 AM,YELLOW,"(39.955, -75.168)"
172079,Trash,06/04/2014 01:08:00 AM,YELLOW,"(39.9568, -75.1674)"
171934,Trash,06/04/2014 01:08:00 AM,YELLOW,"(39.9418, -75.1508)"
171927,Trash,06/04/2014 01:05:00 AM,GREEN,"(39.9418, -75.1508)"
171913,Trash,06/04/2014 01:05:00 AM,RED,"(39.9421, -75.1537)"
171911,Trash,06/04/2014 01:05:00 AM,YELLOW,"(39.94233032, -75.15400688)"
171912,Trash,06/04/2014 01:03:00 AM,GREEN,"(39.9424, -75.1554)"
171884,Trash,06/04/2014 01:03:00 AM,GREEN,"(39.9423, -75.1554)"
172228,Trash,06/04/2014 01:01:00 AM,YELLOW,"(39.95018807, -75.17071784)"
172138,Trash,06/04/2014 01:00:00 AM,GREEN,"(39.9444, -75.155)"
171971,Trash,06/04/2014 12:57:00 AM,YELLOW,"(39.9519, -75.1718)"
171906,Trash,06/04/2014 12:55:00 AM,RED,"(39.9428, -75.1584)"
172130,Trash,06/04/2014 12:54:00 AM,GREEN,"(39.9432, -75.1503)"
172206,Trash,06/04/2014 12:51:00 AM,RED,"(39.946, -75.1578)"
171986,Trash,06/04/2014 12:50:00 AM,YELLOW,"(39.9544, -75.1731)"
172231,Trash,06/04/2014 12:46:00 AM,YELLOW,"(39.95348224, -75.17329656)"
171990,Trash,06/04/2014 12:45:00 AM,GREEN,"(39.95198094, -75.17356781)"
171675,Trash,06/04/2014 12:44:00 AM,YELLOW,"(39.9504, -75.1738)"
172149,Trash,06/04/2014 12:42:00 AM,YELLOW,"(39.9495, -75.1758)"
171908,Trash,06/04/2014 12:42:00 AM,GREEN,"(39.94118493, -75.14544452)"
171996,Trash,06/04/2014 12:41:00 AM,RED,"(39.9412229, -75.14581569)"
171979,Trash,06/04/2014 12:39:00 AM,YELLOW,"(39.9444332, -75.14502402)"
172001,Trash,06/04/2014 12:38:00 AM,RED,"(39.94832384, -75.15575283)"
172104,Trash,06/04/2014 12:36:00 AM,YELLOW,"(39.94984112, -75.17751953)"
171791,Trash,06/04/2014 12:35:00 AM,RED,"(39.95104, -75.15371)"
171860,Trash,06/04/2014 12:31:00 AM,YELLOW,"(39.94419025, -75.17026437)"
171969,Trash,06/04/2014 12:29:00 AM,RED,"(39.9444, -75.1717)"
171801,Trash,06/04/2014 12:28:00 AM,GREEN,"(39.95177141, -75.15820111)"
171737,Trash,06/04/2014 12:27:00 AM,YELLOW,"(39.95176991, -75.15911639)"
